Artist,Title,Found on Spotify?,Spotify URI,Corrections
Jessica Bailiff,Violets & Roses,Yes,spotify:track:2uufS5XgPloWQasxuESDx0,
First Tone,Radix,Yes,spotify:track:0PjJXV7OSTlox8wgIMXv3x,
Andy Stott,Violence,Yes,spotify:track:59rWOvuBELmfqvVBI9NiWf,
Heidi Berry,Cradle,Yes,spotify:track:5AjGLIQSlmveU7DoPTrqRC,
Debit,Overcome Isolation,Yes,spotify:track:655fQCUFJDmtqMfhGRNK21,
Metric Systems,Stellarwind,Yes,spotify:track:49i2wSLqAiyn4vAqOXrMP5,
Supplicate,Formosan Swarm I,Yes,,
Labradford,Comfort,Yes,spotify:track:1rrBgznB8Mh4rKkFOKsnEN,
Thou,Clarity,Yes,spotify:track:2nNxKRApnCBcTb5Ebl1AYR,
"Duran Duran, Anodyne",Save A Prayer,Yes,spotify:track:4gXSJzN84xigfKeDUcVOav,
Gregg Kowalsky,Sunstruck In The Shadows,Yes,spotify:track:3ON2BXgk57Se60JgdtR2pm,
Earthen Sea,Ghost Building,Yes,,
Honey Stretton,Bontempi,Yes,spotify:track:1Ee69k6DlUeZgVpd3v3N5w,
MJ Guider,FM Secure,Yes,spotify:track:2TAjkYLG8QXR9fIaur2haa,
Strategy,Blindspotting,Yes,spotify:track:17w0yG8Km0FFFMQVHr9ats,
Matt Jencik,Minor Threat,Yes,,
Aidnq,Empty Chamber,Yes,,
Earthen Sea,Outcropping,Yes,,
M. Azanyah,Feed The Hungry Clothe The Naked Shelter The Homeless,Yes,,
Less Bells,The Fang,Yes,spotify:track:3HObYQYHL1OObIWxhtx9zR,
Offthesky,Alluvium,Yes,spotify:track:3YyVvUuuLg6WdMESAAaFw9,
Uman,Atmosphère,Yes,spotify:track:4bknYbiXWbd2XRkOQZZWX5,
Roméo Poirier,Atsipades,Yes,spotify:track:5i5wGWE4dSUNJp8zaErwth,
Michael Faith,Coil Yoga,Yes,,
Charlatan,Electric Rubicon,Yes,,
The Hope Blister,Dagger,Yes,spotify:track:3SeuDFdVyoxg8kPEPGl3Q2,
Less Bells,Fiery Wings,Yes,spotify:track:39peEtudFzLiKAlx7Drnkm,
Lamin Fofana,I ran from it and was still in it,Yes,,
Christopher Bissonnette,Choreographer Of Space,Yes,spotify:track:6VlZOBfthPCyBypTD7A8kM,
Loscil,Coasts,Yes,spotify:track:0vx5jbHB2i3eeIbSUrwQSf,
Coby Sey,To,Yes,spotify:track:1Tuw4pWG5eoT4B7tr9SYMG,
Christina Vantzou,Marmara Beach II,Yes,spotify:track:1faNqUo9262FCCAx6kPb5Y,
Jefre Cantu-Ledesma,Night Swimming,Yes,spotify:track:55bAd4kDrlaB6PfnsNRHn8,
"CV, JAB",Stone Circle,Yes,,
Dean Roberts,Not Fire,Yes,,
Scanner,Wizard Of Lies,Yes,spotify:track:2hRDZJYYHv2qHULJ0GCW0p,
Tomorrowland,Galactica,Yes,spotify:track:5C1hSqbk1lLhCmrKLSs33A,
Tara Jane O’neil,Cruel Summer,Yes,spotify:track:1HfKTbFLbzLSj20G8odo9E,
Windy & Carl,Dragonfly,Yes,,
Windy & Carl,Instrumental 1,Yes,,
Windy & Carl,Instrumental II (Demo Mid-1993),Yes,,
Windy & Carl,Lighthouse (Alt Version),Yes,,
Windy & Carl,Lipskin (Version 2 - Unreleased Song 1993),Yes,,
Windy & Carl,Unititled #4,Yes,,
Windy & Carl,Close Your Eyes (1st Version - Unreleased 1994),Yes,,
Windy & Carl,Green,Yes,,
Windy & Carl,Emerald,Yes,,
Windy & Carl,Untitled #1 (Unreleased 1995),Yes,,
Windy & Carl,Venice (Live),Yes,,
Windy & Carl,Whisper (Alt Version),Yes,,
Flying Saucer Attack,Instrumental 12,Yes,spotify:track:04V3lzOWXTjO7xdEayiKQj,
Madalyn Merkey,Meridian ,Yes,spotify:track:6EvSqCDL7IDKjaFpBHJRiV,
Médico Doktor Vibes,Kalimba Tune,Yes,spotify:track:2OdNt0m1avRD6cTQKeMIL6,
Sosena Gebre Eyesus,Aser Awetar (Instrument Of Ten Strings),Yes,,
Marisa Anderson,Sun Song,Yes,spotify:track:5KFeyrhx2NdNduTZCDwk50,
Chas Smith,After,Yes,spotify:track:7E1IBuoj5leenpVf5XgDyd,
Conrad Clipper,Fugue State,Yes,spotify:track:0S4HD8VJQVmLDWWz5r1P79,
Matt Jencik,Fingerless Gloves (Skylarker),Yes,spotify:track:3b2I1B5MuEcnRMfETb8upB,
Kali Malone,Rose Wreath Crown (For CW),Yes,spotify:track:1Qe7QGp6sTSXp0bimkpFjE,
Dean Blunt,As Long As Ropes Unravel Fake Rolex Will Travel,Yes,spotify:track:0x76ELCEwqe7Rg8YjZyeXA,
I.O.A,Feel The Forgotten Sense,Yes,spotify:track:16mA8omTaNUTJPfQsGXLMP,
Celestino,Love All Day,Yes,spotify:track:2xcgZn3kpyJ4QH8HNIM6Pk,
Ken Camden,Adenosine,Yes,spotify:track:4uqPdtJJRlj0qK2B7wH3Sk,
Tod Dockstader,Glider,Yes,spotify:track:77aVpqNSqZx9WjAlV6h5kX,
Craig Leon,Nommo,Yes,spotify:track:0cIne7YEjt33TzpxAGEq0w,
Alice Coltrane,Wisdom Eye,Yes,spotify:track:0XLH43dcYq2pOe7COx8gPT,
Laraaji,I Am Sky,Yes,spotify:track:3OtqKcwIqMyPCa81VHSvYN,
Bil Vermette,Mountain Funeral,Yes,spotify:track:4l7vNUTPEV4jH49uxSP1jx,
Roedelius,Musik Zum Leise Hören,Yes,,
Pan•American,The North Line,Yes,spotify:track:5Pn51P5lT5qznIoYXpyI0e,
Windy & Carl,Will I See The Dawn,Yes,spotify:track:34sV64MOm9egzMNDBthonh,
Benoit Pioulard,If I Could Be Anything I'd Be Nothing,Yes,spotify:track:3E7ZVlOO355RZFVGzSCKos,
Micro Incubus,Confess Binch,Yes,,
Matt Jencik,Lifeless Body Train Ride,Yes,spotify:track:7lmX1HwuInRHphk4XyxuSR,
Documentary 20/20,Optic Shimmer,Yes,,
Chris Herbert,Vactrol,Yes,,
Pan•American,Running Dog (Reborn),Yes,spotify:track:2cxbFDO8h3I453fcxTWf0e,
Esau,Pharaoh’s Love,Yes,,
Auscultation,Exit,Yes,spotify:track:0O9vdDQdBZlHbLvQYY1S1J,
JAB,Save Room 3,Yes,,
K. Leimer,Severance,Yes,,
Chris Herbert,Guest Performance,Yes,,
Windy & Carl,Crossing Over,Yes,spotify:track:0cGebne6sng1nfAvn4IQzZ,
Broadcast,Echo’s Answer,Yes,spotify:track:0mpKGswMW2MypC6kryHQmL,
Aphex Twin,Alberto Balsalm,Yes,spotify:track:6gbmylJ7sB7NFfMfTQHosf,
Robin S.,Show Me Love,Yes,spotify:track:4t0UsYzmmmZRMTWn77jiGF,
Depeche Mode,Never Let Me Down Again,Yes,spotify:track:3QqONU0GW4byIClquChyf0,
Genesis,Throwing It All Away,Yes,spotify:track:6Tl40NMUnrFqhQssrW0TYB,
Iron Maiden,Wrathchild,Yes,spotify:track:3PoSmRq1icUNrV5vguGGx7,
Yes,Heart Of The Sunrise,Yes,spotify:track:3vzjIXdWUlIZI2pg2jHeQm,
Pink Floyd,Fearless,Yes,spotify:track:7AalBKBoLDR4UmRYRJpdbj,
King Crimson,I Talk To The Wind,Yes,spotify:track:1T0CdfKPKb1gJi4vCKpZ9C,
Fairport Convention,Tale In Hard Time,Yes,spotify:track:6gFC3Hvwm4k1aBFdWfnpgZ,
Fairport Convention,Fotheringay,Yes,spotify:track:14J3n1X9hULpFr5jmtS9dj,
Bridget St. John,Autumn Lullaby,Yes,spotify:track:1X6rWIm3d9xsW2wGwnqZ4H,
Fleetwood Mac,Albatross,Yes,spotify:track:0m1Lq5VP56z7Zavp4jVl9O,
Dusty Springfield,Goin' Back,Yes,spotify:track:6IqTtrCohx23r5P7DDtrTo,
Windy + Carl,Snowing,Yes,,
Pan•American,Jackson,Yes,,
Kali Malone,Glory Canon III,Yes,,
Windy & Carl,Elevation,Yes,spotify:track:5O4oCz6HxTJmQleKis6N3m,
Roy Montgomery,Hollyford Valley Day 1,Yes,spotify:track:2pgFcCOZkLEKeuaCi5vHBo,
Broadcast,Echo’s Answer,Yes,spotify:track:0mpKGswMW2MypC6kryHQmL,
Steve Hauschildt,Cloudloss,Yes,spotify:track:7MFBa10h1aOmMGDFuogS82,
Perlia,Distent,Yes,,
Amp,Plain Time,Yes,,
Chihei Hatakeyama,Forgotten Hill,Yes,spotify:track:61kOQYIvim1ZUEA66P51br,
Les Halles,  First Distance ,Yes,spotify:track:2J8NHUrOBgnWeXFFfnJG26,
John Beltran,I Can Chase You Forever,Yes,spotify:track:2LdxFTmf4TpXCaZiyYfzD9,
Ana Roxanne,Oh Baby Baby,Yes,,
Labradford,Listening In Depth,Yes,spotify:track:7hLLlt27lVHN1dc01qFAA5,
Adamah,High Tension House,Yes,,
Jessamine,Secret,Yes,spotify:track:2HTCIEZOVDOxXiLXmMmh4F,
The Spiny Anteaters,Aspect Ratio,Yes,spotify:track:6qiH09IJ75dYBhXgaCBaL1,
Dissolve,Strand,Yes,spotify:track:7fo6v8tNHIpIXZG1lUK4Jk,
Labradford,El Lago,Yes,spotify:track:6YOo8Fh6rxBVLlHq3zf7mF,
Bowery Electric,Another Road,Yes,spotify:track:3yBRtM2Ox91FZ73NSnXSsp,
Flies Inside The Sun,The Afternoon Blind,Yes,spotify:track:0zyIaZmfjDvTbjjddMtuHG,
Roy Montgomery,The Passage Of Forms,Yes,spotify:track:6u6mFxwuyR3Xwqex0yMzZA,
Magnog,A Moments Seam,Yes,spotify:track:5oQ9GfQbxLzFojOX8107Y4,
Demen,Flor,Yes,spotify:track:0J7SZq5RYZE79T6BLANYF5,
Pan•American,Brewthru,Yes,spotify:track:7p2uRmFgdOULGS4DOOfQVy,
Common Era,Belong,Yes,,
Implodes,Prisms And The Nature Of Light,Yes,spotify:track:3IqdxzIeiTEIVCRuD18St3,
Windy & Carl,Consciousness,Yes,spotify:track:2HfSNqy2ni33LKAhf4UeMf,
Brian McBride,Supposed Essay On The Piano (B Major Piano Adagietto),Yes,spotify:track:3lMQcm3usPg3qkbp8x7hmW,
Steve Hauschildt,Reverse Culture Music,Yes,spotify:track:31Wl8j2L7CUPXjyQ4QCFfK,
Andrew Pekler,Sunshower At Sandy Island,Yes,spotify:track:1m3bBuESPcXHiB8VCw8ZYj,
Pan•American,The Terrace,Yes,spotify:track:5n5nEbtJI7FiQgxqhZfxM7,
Grouper,Dragging The Streets,Yes,spotify:track:7xpVS1KQiRFWgZGi1bdijA,
Atlas Sound,Let The Blind Lead Those Who Can See But Cannot Feel,Yes,spotify:track:65UidnRVeP2SsBmh5Nnd98,
Pan•American,Memphis Helena,Yes,spotify:track:1eWyPLGfI53fXO4KQ7AgYB,
Benoît Pioulard,Perfect Parallax,Yes,spotify:track:426xLzZ3TdMGryLEwt3iL5,
A Winged Victory For The Sullen,The Rhythm Of A Dividing Pair,Yes,spotify:track:3c8mNUeqbasEt6BvzYtxNb,
Stars Of The Lid,Tippy's Demise,Yes,spotify:track:7yqKXk9XNLMmPahxpK8pAo,
Christina Vantzou,Six Cellos For Sol Lewitt II,Yes,,
Benoit Pioulard,Keep,Yes,spotify:track:1RFrZMjYtjHX7GwsW5y5Wf,
Andrew Pekler,Description Of Rain (Over Frisland),Yes,spotify:track:6D76C2AAbZLVwyBSwhAGs2,
Benoit Pioulard,Sixth Hour Bloom,Yes,spotify:track:6msOsNFb2l9884dWVavtTU,
Stars Of The Lid,The Atomium (Pt. 2),Yes,spotify:track:4xgmDXnGs7cadPt8JPSTdK,
Loscil,Equivalent 3,Yes,spotify:track:39uiBrZezD2OqevBLtSc7B,
Date/Location Unknown,Labradford Live,Yes,,
Labradford,Scenic Recovery,Yes,spotify:track:2GD81NMNCXPEnDhj7RtifR,
Pan•American,Rue Corridor,Yes,spotify:track:4gVx89qQE5KZ7ymLcEPwp0,
Pan•American, Nightbirds ,Yes,spotify:track:4tyWsRUHZ6oQnIo3nvxDYL,
Labradford,Comfort,Yes,spotify:track:1rrBgznB8Mh4rKkFOKsnEN,
Earthen Sea,13 Beat(less),Yes,,
Nivhek,Walking In A Spiral Towards The House: Side D,Yes,spotify:track:4F8HlqT6gkJDytZwMwhtGE,
N. Chambers,Lassen,Yes,,
Geneva Skeen,ambivalence,Yes,spotify:track:6SEPZyDDoXBAI1n1Wwtgsj,
Abul Mogard,Over My Head,Yes,spotify:track:71WzAtWl9cQJG5iCBGlONn,
Chad Munson,III,Yes,,
Emily Sprague,Water Memory 1,Yes,spotify:track:7x1ct7s9fVqkIWwbah9NO1,
"Loscil, Secret Pyramid",Equivalent 7,Yes,spotify:track:2INERy7ISuQM07gKwjEVos,
Corey Fuller,A Hymn For The Broken,Yes,spotify:track:3fuKGB9RYvHsXrNpsHeKIG,
Clarice Jensen,For This From That Will Be Filled (a),Yes,spotify:track:12mlPIru2IQUavQ56mnZy7,
Earthen Sea,Spatial Ambiguity,Yes,spotify:track:2P7czim6q0tZHLAlYwUvgH,
r beny,glacial tongues,Yes,spotify:track:3vUPjrRbZ0trRrt2xz8ZDJ,
Fia Fiell,Landing,Yes,spotify:track:3Bnkb3LMuGCMwRx8vJLeMX,
Carl Hultgren,Transparency And Light,Yes,,
Earthen Sea,Existing Closer Or Deeper In Space ,Yes,spotify:track:6kzNAm0RiDW3UyxTOimSLU,
Pan•American,Station Clock,Yes,,
Tim Hecker,Atlas One,Yes,spotify:track:6zH3KVb4S3rs29JeL4N3ZU,
Bird Show Band,Quintet One,Yes,spotify:track:6KqlYo0GCGn01AyERniW1L,
Christina Carter,Will Of The People,Yes,,
Mirroring,Drowning The Call,Yes,spotify:track:2sUwbKtpTLk4iAF5uKObX7,
Strategy,Wurlitzer Tapeloop,Yes,,
Loscil,SS2.1 Pendulum,Yes,,
Grouper,Water People,Yes,spotify:track:7nRiJ3ytw6cuVsLkuEOMQP,
Tim Hecker,You Never Were,Yes,spotify:track:4MDWooXKrn5t77I48DfIEc,
Claude Speeed,R U Sorry?,Yes,spotify:track:7sWDDZRCaWPwNpaYnVuwzx,
Lanark Artefax,Touch Absence,Yes,spotify:track:0enK5We0ORIgRBHfdMT0Cn,
Dolphin Midwives,Junglespell,Yes,spotify:track:4eusTvwdIKjaTFy4uN4DzS,
Cucina Povera,Demetra,Yes,spotify:track:3CIuL3T0PrjzfZ8ZqSmujh,
Cepia,Hoarse,Yes,spotify:track:7Jr70BbducMfbCFkmpc0Tx,
Matchess,Of The Living: No Pa Mo - No Fu Re - Mi Ti Ra,Yes,,
Severed Heads,Lamborghini (Petrol),Yes,,
Tim Hecker,That World,Yes,spotify:track:6OnL0UQxLi3CO8eJH4Iabq,
Andrew Pekler,The Prepaid Piano Replayed,Yes,,
Ioscil,Rye Fields Intervalo,Yes,,
Labradford,Underwood 5ive,Yes,,
Bowery Electric,Drop,Yes,spotify:track:6rP1b3DPlAZORNPERn63IL,
Tomorrowland,Futurist,Yes,,
Chris Herbert,As Blue As Your Eyes Lover,Yes,spotify:track:27zMKamNB9CTU7LFepMXSk,
Nivhek,Walking In A Spiral Towards The House: Side C,Yes,spotify:track:6VAQq0NST9DpWDc7zretjm,
Earthen Sea,Kranky 25 Ambient Church Excerpt,Yes,,
Christina Vantzou,Kranky 25 Ambient Church Excerpt,Yes,,
Forma,Kranky 25 Ambient Church Excerpt,Yes,,
Grouper,Kranky 25 Ambient Church Excerpt,Yes,,
JUSTIN WALTER,Kranky 25 Ambient Church Excerpt,Yes,,
Less Bells,Kranky 25 Ambient Church Excerpt,Yes,,
Pan•American,Kranky 25 Ambient Church Excerpt,Yes,,
Steve Hauschildt Feat. Michael Valera,Kranky 25 Ambient Church Excerpt,Yes,,
Brian McBride,Kranky 25 Ambient Church Excerpt,Yes,,
Low,Always Trying To Work It Out,Yes,spotify:track:0LSoLvsbpvbkf3TVS3BfLB,
Charalambides,"Vanity, Look In Passing",Yes,,
Valet,Kranky 25 Ambient Church Excerpt,Yes,,
Strategy,Kranky 25 Ambient Church Excerpt,Yes,,
Loscil,Kranky 25 Ambient Church Excerpt,Yes,,
Saloli,Kranky 25 Ambient Church Excerpt,Yes,,
Benoit Pioulard,Kranky 25 Ambient Church Excerpt,Yes,,
Low,Last Night I Dreamt That Somebody Loved Me,Yes,spotify:track:5egqT30FDjvOd8xMNiFGRs,
Loscil,Mute,Yes,spotify:track:5UYmhsLJEgzunoZXSroplN,
Strategy,Lovely Loop,Yes,,
Earthen Sea,Blues In Black Ink,Yes,spotify:track:5tYw2MX6B7gHdLGaIJk3O4,
High Plains,The Buttes,Yes,,
"Christina Vantzou, Steve Hauschildt",Stereoscope (Steve Hauschildt Remix),Yes,,
KFW,Regaining Composure,Yes,,
Saloli,Lullaby,Yes,spotify:track:4bMuiGIGcyFAa2OJ9lDMaK,
Roy Montgomery,Landfall (With Liz Harris),Yes,,
Windy & Carl,The ESP of Dandelion Seeds in Hues of Grasshopper,Yes,,
Windy & Carl,Water Song (Instrumental Demo Version),Yes,,
Tim Hecker,In Mother Earth Phase,Yes,spotify:track:4V0OtPvqnsIHJxwwgSAGSr,
Less Bells,Live Performance,Yes,,
Saloli,Barcarolle,Yes,spotify:track:5yTYVsQPA7ujLOANcjdDTW,
Less Bells,Bird In Hand,Yes,spotify:track:0bBS7xlkjot4yHZG2EV6jr,
The Dead Texan,Aegina Airlines,Yes,spotify:track:2qvXaAyYLBo6PaP85cb1Xn,
Valet,North,Yes,spotify:track:4xgO5OG52tdm2Xs0o3IUop,
Windy & Carl,My Love,Yes,spotify:track:1AI3HDDwcUcUNw8ZSUW32v,
Grouper,Moon Is Sharp,Yes,spotify:track:16CMp2RKshLATGZnpjPPgB,
Atlas Sound,Quick Canal,Yes,,
Jessamine,Corrupted Endeavor,Yes,spotify:track:0Wbs47SBIsO7UsPWs519pU,
Clear Horizon,Sunrise Drift,Yes,spotify:track:26HazJ8Wm1uXK65svaGaEU,
Low,Swingin',Yes,spotify:track:1NwVOX9Iyx575OsTzUlzg9,
Tim Hecker,Pond Life,Yes,spotify:track:2sVYdd9LzrungobgmG9qdu,
Less Bells,Forest Ghosts,Yes,spotify:track:58iL0nPrQDiGo78wm1E4XO,
Deerhunter,Dial’s Metal Patterns,Yes,,
Steve Hauschildt,M Path,Yes,spotify:track:73032RnfCgxpY81bhh2v0j,
Forma,Live Set,Yes,,
Forma,New City,Yes,spotify:track:058KiJAwX2edj18M7TeBhv,
"Bowery Electric, Witchman",Without Stopping - Witchman Mix (Hell Or High Water Dub),Yes,,
Strategy,Live Set,Yes,,
Earthen Sea,Also An Act Of Love,Yes,spotify:track:46r8k4NcHZKVyvVGy6Ow1L,
Tim Hecker,Ghost Writing Pt. 1,Yes,spotify:track:4OpHF3odkakza7xh5ErjIy,
Mary Halvorson,Solitude,Yes,spotify:track:4d5Bjwe8byIAfs2FvGKK4R,
Thomas Wayne,Tragedy,Yes,spotify:track:7HX8vPJ5pGW7ZjSGsQym5Y,
Félicia Atkinson,Adaptation Assez Facile,Yes,spotify:track:3ipbxFbLezdAJDaVbsXnsx,
Rafiq Bhatia,Breaking English,Yes,spotify:track:7Ca9vssiwyAYWt2B23KTaB,
Nolan Strong And The Diablos,The Wind,Yes,,
Kaija Saariaho,Lonh,Yes,spotify:track:6Wl9pNVRA05ak9icCZ2cfr,
Hasil Adkins,Beautiful Hills,Yes,spotify:track:1duC6WRLn2L0TYq0RQk6uT,
Burial,In Mcdonalds,Yes,spotify:track:7vZTj01UKQ6OuTItkQfxuy,
Mary Lattimore,Jimmy V,Yes,spotify:track:4R8lTXhSoaNPtbda76jSWh,
Lulu,Here Comes The Night,Yes,spotify:track:3sUDbIYhlaL67qg7u4wb8p,
Vladislav Delay,Whistle Blower,Yes,spotify:track:01OFzOPcaTkFVwhP3Gnpwi,
Ben Monder,Gamma Crucius,Yes,spotify:track:5iP3o99RrdCsGSETZsz7Wd,
Little Walter,Blue Light,Yes,spotify:track:2aAmheIclkmQmqRQMEYr3A,
Tim Hecker,I'm Transmitting Tonight,Yes,spotify:track:0eztk0w79uHB0RCXUYQ7Ao,
Demen,Niorum,Yes,spotify:track:7LQKrG3yaRUh7RZFfpVkuX,
dedekind cut,MMXIX,Yes,spotify:track:2oXFyksUhigOaiL4vboLOl,
Christina Vantzou,Remote Polyphony (ft. Steve Hauschildt),Yes,,
Grouper,Driving,Yes,spotify:track:3Wgm9FhrruO71VDFA6kxgj,
Justin Walter,Unseen Forces,Yes,spotify:track:3hUrVtHa0m6hFwRHJU1reC,
Andrew Pekler,Still Life,Yes,spotify:track:6IMS5QafyZqnovLxaIp50l,
Ben Vida,Slipping Control Part 6,Yes,spotify:track:7112BE1rFUvwO5vvRcebez,
Dissolve,Street Philosophers,Yes,spotify:track:4oWsxlrvgEzhF5xVqD5E6B,
Grouper,Follow In Our Dreams,Yes,spotify:track:1IYGuP5M9VZFOiOPJzOh1e,
Earthen Sea,This Time,Yes,,
Greg Davis,Clouds As Edges (Edit),Yes,,
Benoit Pioulard,Hawk Moth Mirage,Yes,spotify:track:2drJ98vhNQrqFb8bisc9Uv,
Part II Of II Double-Sided Postcard: Ritual Dream,Liz Harris,Yes,,
Cave Children,Field Recording,Yes,,
Black Rain,Now I'm Just A Number,Yes,,
Giant Swan,Unreleased (Architectural Hangover),Yes,spotify:track:4cXs2fdUzKUsP85tWPuuK5,
Ministry,Over The Shoulder,Yes,spotify:track:1luXIbwE1l7NjA6buqQkKL,
Pulse Emitter,Over Clouds,Yes,,
Mica Levi,OST: Under The Skin,Yes,,
Christina Carter,Dream Long,Yes,,
"Alastair Galbraith, Demarnia Lloyd",Tae Keening,Yes,,
Marisa Anderson,Cloud Corner,Yes,spotify:track:6iNO31NlTHD66Izp5vxry8,
Richard Youngs,Soon it Will Be Fire,Yes,spotify:track:0GCMj2v1lVDLyuVp3j54Cr,
Samara Lubelski W Marcia Basset,Live In NY,Yes,,
Mach-Hommy,Bon Après-Midi,Yes,,
Grouper,"My Dishwasher, Cow Bells Played By Cows Wearing Them Grazing In Fields On San Miguel Island In The Azores",Yes,,
Roy Montgomery,She Waits On Temple IV,Yes,spotify:track:3tI4WTrUoHgsPAvdtBDqNM,
Deuter,Sound Of Invisible Waters,Yes,spotify:track:2SIgGbcduNKHTFEFcvmUaS,
dedekind cut,Virtues,Yes,spotify:track:5E4hFqorOf3DVanyyYshvN,
Chi,Kuhl,Yes,spotify:track:3CmrUF7UDkis97Ju0Lv1PR,
Iona Fortune,White Tigress,Yes,spotify:track:4N6dEQjr5gDi2RBCHmvr1Y,
Alan Watts,Voice Excerpt With Cv Loop,Yes,,
Yves Tumor,"Ayxita, Wake Up",Yes,,
Murcof,Cuerpo Celeste,Yes,spotify:track:4DiGrXWlP1gd1nkJ5JPYcJ,
Jorge Luis Borges,Sample,Yes,,
Lury,Barreras,Yes,,
X.Y.R.,Calm In See,Yes,spotify:track:1GB1gAdGJ7XV8xqv4AmIut,
Bernard Xolotl W/ Daniel Kobialka,Saturn Return,Yes,,
Windy & Carl,The ESP of Dandelion Seeds in Hues of Grasshopper,Yes,,
Stars Of The Lid,Be Little With Me,Yes,spotify:track:5ayXl6YZMZFx615CzPjOQa,
Windy & Carl,Depths,Yes,spotify:track:7agWymQv5GL6D94QK4cgNH,
Live Set,Dedekind Cut,Yes,,
Strategy,Windswept (Interlude),Yes,spotify:track:6XMVx7i1vLjFqwImPSdfnR,
Brian McBride,A Gathering To Lead Me When You're Gone,Yes,spotify:track:7sJRLPMoIaLKdxQA0ZEfX5,
Benoit Pioulard,Ruth,Yes,spotify:track:1qaJiWXWdDfdkbrSRoeRwp,
Clear Horizon,Dusk,Yes,spotify:track:4FDvt7AMtXHAHVaXEyUEuh,
Christopher Bissonnette,Touch Of Heartbreak,Yes,spotify:track:5FrDY385N0qkzw2jqWNwsu,
Keith Fullerton Whitman,Modena,Yes,spotify:track:3OYsujdCY8Wr1qmLOA7zOo,
"James Plotkin, Brent Gutzeit",Mosquito Dream,Yes,spotify:track:2wV8nIx5yF8dOOc0zhpxt3,
Stars Of The Lid,Jan. 69,Yes,spotify:track:25i4sNOG3s8W18ovVuCrxW,
Slow Walkers,Wake,Yes,spotify:track:3xgntf4YctqUCNxM7APptm,
Gregg Kowalsky,V,Yes,spotify:track:1TInFFEp6bNWX4E2wLHh39,
Low,Little Drummer Boy,Yes,spotify:track:7EXY6MGOrbZ30oP3vDEg6A,
Lchns,Sighns,Yes,,
Ken Camden,New Space,Yes,spotify:track:0jKWRvEdXM5OodB5tM9B35,
Chris Herbert,Elisa,Yes,spotify:track:6YuKPctV1LZ0RELL8OS1Lh,
Forma,Collapse Of Materialists 2,Yes,spotify:track:20DffKzi7q136oPpOBbgTI,
Mirrorring,Fell Sound,Yes,spotify:track:6QhJBzD1KgwHgHftQwAMSJ,
Felix,Death To Everyone But Us,Yes,spotify:track:5YDIuzgfB4ylNseGzeVn4C,
Benoit Pioulard,Live Set,Yes,,
Growing,Primitive Associations / Great Mass Above,Yes,spotify:track:106ijoJLCBU8fhosegfx1x,
Windy & Carl,The Silent Ocean,Yes,spotify:track:7jjB4qTmda5gjMtkQvZnvl,
Tara Jane O'Neil,Welcome,Yes,spotify:track:2MDzSB1Hc9c8ZfrWdnA4dw,
Bird Show,Tracers,Yes,,
Anjou,Specimen Question,Yes,spotify:track:5cX88V7bGzoUB3nZlsSP17,
Dadamah,High Tension House,Yes,spotify:track:58oX1lpCJNaN9sJ0mFYzUZ,
"Roy Montgomery, Chris Heaphy",Unfathomable #2,Yes,,
Grouper,She Loves Me That Way,Yes,spotify:track:6SAtmwkARP0M3BF11EsVqy,
Jessica Bailiff,Sunshower,Yes,spotify:track:3jPEwRNX93K1SauQCT6c2G,
dedekind cut,Tahoe,Yes,spotify:track:1YuAWGWaTpl2zeL8Vm2h9U,
Benoit Pioulard,In-the-Vapor ,Yes,spotify:track:4KqhUfRVZ2Hi13v4Nmv0Dp,
Steve Hauschildt,A Reflecting Pool,Yes,spotify:track:2PQzedF3oqLPl4WnoozNvV,
Christina Vantzou,Little Darlin' Seize The Sun,Yes,spotify:track:0FcAIIz4Ti87cFBwyD3iCE,
Ethernet,Timeless,Yes,spotify:track:398m1zp4f4ClB6NutASraU,
Godspeed You Black Emperor!,'the dead flag blues',Yes,spotify:track:0YzMEu5sGNX0JKr9mdBtzd,
Philosopher's Stone,The Circular Ruins,Yes,spotify:track:438ByEP9KWNNuhwpvvRrYJ,
"James Plotkin, Mark Spybey",Jute Wheel,Yes,spotify:track:1iHruDKIQcylJhFCJII5Fq,
Dissolve,Dream Index,Yes,spotify:track:21ziZUWjzN6R8nfZpehiSd,
Labradford,P,Yes,spotify:track:799Rn8baGwbIwllfDw2yl6,
Amp,Stellata,Yes,spotify:track:7IXkK6dQ8RFvqHlMzD0CiV,
Magnog,Pattern Sifter,Yes,spotify:track:5ntey9soSVXSixAiXYzQ6Z,
Philosopher's Stone,The Spirit Leaves The Body,Yes,spotify:track:7MFFnVTxux4OuxX4AXpIu4,
Stars Of The Lid,Sun Drugs,Yes,spotify:track:3fuwTeqxMsBGsqgViPUmXR,
Labradford,W.R.,Yes,,
"Bowery Electric, Main",Elementary Particles (Main Mix),Yes,spotify:track:4mV3AeSXtFrRIOu0ghl0EQ,
Low,Will The Night,Yes,spotify:track:46H0ygS3NyDy22h2GQ4iOP,
Loscil,Hydrogen,Yes,spotify:track:53akzsWPCbxUoDHNvyCTGb,
Bowery Electric,Looped,Yes,spotify:track:6I7YdlRxU1oqAp9qadwyUR,
Loscil,Diable Marin,Yes,spotify:track:7816n2dhsi9Yn2r8yg2Zw6,
Tomorrowland,Venus,Yes,spotify:track:2Y6XzvodXUhoyA7ik6UgZN,
