Artist,Title,Found on Spotify?,Spotify URI,Corrections
Eduardo Zurita,Mosaico De Cumbias,Yes,spotify:track:1t985ccEAWuUMAS8HLNdbx,
Lisandro Meza,Te Llevaré (Rebajada),Yes,,
Bola De Nieve,Drume Negrita,Yes,spotify:track:626moZd3BWHldkqJyvHC0Q,
Rafael Cortijo Y Ismael Rivera,Un Minuto De Silencio,Yes,,
Toña La Negra,Cenizas,Yes,spotify:track:3Zv4Z2YsgVoLoKKMahdDAN,
Trio Los Panchos,Miseria,Yes,spotify:track:2L8vCihduKhCAvsbg0bIfR,
Los Relampagos Del Norte,Mi Tesoro ,Yes,spotify:track:57rH2ju0NCA5K1m4GxmIfU,
Lucho Gatica,Encadenados,Yes,spotify:track:2tV58n4MIeKbSaYYnQ4RHN,
Alci Acosta,Porque Yo Quiero,Yes,spotify:track:2UdPZN5fy98fgoyXwgh0MA,
Los Tres Aces,Estoy Perdido,Yes,spotify:track:5Qsy1Kxuekhi5aNXqR8X4c,
Bienvenido Granda,Calla,Yes,spotify:track:0rhiGgUWWmpEIpdGS0nMMg,
Lobo Y Melon,La Sitiera,Yes,spotify:track:1U6T5Ro44XfqEcdZJPmtwa,
"Lucho Bermudez, Matilde Diaz",Danza Negra,Yes,spotify:track:3YQQ0jdUrju5MBFdvtMLjh,
Rodolfo Con Los Hispanos,Enamorado,Yes,,
"Pastor López, Nelson Henriquez",La Cumbia,Yes,spotify:track:6BLHaAA3FKyMPTTDa8XAzO,
"Celina Y Reutilio, Conjunto Odulio Morales",San Lázaro,Yes,spotify:track:7KotTANHzuRii9Znsa3Evr,
Los Moonlights,La Capilla De Suenos,Yes,spotify:track:2DDdE71RjaNuhqoLoUzJIK,
Sunny And The Sunliners,Pa Que Sientas Lo Que Siento,Yes,spotify:track:34tlYkhp9TTt5tVLeyxT1v,
Los Jaibos,Nayla,Yes,,
Vicente Fernández,No Hagas Llorar A Esa Mujer,Yes,spotify:track:3EoUVuu9hWE5SdEbM8bz6O,
King Nando And His Orchestra,El Solitario,Yes,,
Excerpts From Eduardo Galeano’s,Poetry,Yes,,
Violeta Parra,Gracias A La Vida,Yes,spotify:track:5U7MyRNbuZrWkyAI4bm3Ja,
Milton Nascimento,O Que Será (À Flor Da Pele),Yes,spotify:track:0rfbvwLPBLBsEd4Bxz8IVb,
Julio Jaramillo,Incertidumbre,Yes,spotify:track:2YMU2RSdE4sjKtQnp11fsv,
Chavela Vargas,Un Mundo Raro,Yes,spotify:track:3e6ulOhUk8SMP6drNJxZt7,
Joan Baez,El Preso Numero Nueve,Yes,spotify:track:68GlMzT0rj2xpUzDetTbA4,
Joe Bataan,The Prayer,Yes,spotify:track:0JA0E5j252we7k7IF10Rim,
Caetano Veloso,Oração De Mãe Menininha,Yes,,
Julia De Burgos,Yo Misma Fui Mi Ruta,Yes,spotify:track:0M3XiXu4Mc8Qo7VcqPuNAo,
José De Molina,La Bomba,Yes,,
Joe Rodríguez Y Su Grupo Latino,Cumbia De Los Pobres / Nuestra Pobreza,Yes,spotify:track:4IZX9MfsGtRDLtRoIedm8Z,
Mercedes Sosa,Alfonsina Y El Mar,Yes,spotify:track:6Q3ozAXkxLpKQy6sc8L0TY,
Pablo Milanés,Yo Soy Un Hombre Sincero,Yes,spotify:track:2atWqDvjwva8pesyKiXbYT,
Los Tigres Del Norte,La Jaula De Oro,Yes,spotify:track:0Ui4HOFj8qhdh2nm1lJ074,
Lydia Mendoza,Mal Hombre,Yes,spotify:track:1khCdJdEHaaXctw54ozxOD,
Victoria Santa Cruz,Me Gritaron ¡Negra!,Yes,spotify:track:3VKWS20Tn6l036I43FQ40F,
Joe Bataan,I Wish You Love (Part 1),Yes,spotify:track:3pZA9lQ7GYga6MkVK3QJXu,
Los Moonlights,Si Te Doy Mi Corazón,Yes,,
Los Terricolas,Poquito A Poco,Yes,spotify:track:4YKyax6jg23hdHRDZGAn3h,
Elbert Moguel Y Los Strwck,Dilo Tu,Yes,,
Los Pasteles Verdes,El Presidiario,Yes,spotify:track:7liYWrLR1Oyi2E5RXDXjwI,
Lucho Gatica,Una Semana Sin Ti,Yes,spotify:track:05K9Sn6eu053mavSjKs3ms,
Acerina Y Su Danzonera,La Flauta Magica,Yes,spotify:track:52JoIdOaAkjHUD4cUkiFnl,
Daniel Santos,Flores Negras Fichas Negras,Yes,spotify:track:1Bo6jFCcOGTfEIzIks8www,
Antonio Machín,El Manisero,Yes,spotify:track:6b8ZFIKJGomI4OgYgoQ5Ty,
Los Lideres,Pedacito De Mi Vida,Yes,spotify:track:4sCP5KRUAM03QrgCXF5cCo,
Orquesta América,La Basurita,Yes,,
"Los Angeles Azules, Grupo Carabo",El Afilador,Yes,spotify:track:7ob6SovekT6cESeyUHiFQn,
Los Tres Diamantes,Un Mundo Raro,Yes,spotify:track:5WDJLBUoPaSWJM026f6xLy,
Los Socios Del Ritmo,Amor Por Internet,Yes,spotify:track:2IytBvt6PbHEfL2bIaIEoQ,
Dueto Dominante,Cariño,Yes,spotify:track:2ioXn9XbN0ZSqQ9g1Ogxx1,
Eydie Gorme Y Trio Los Panchos,Luna Lunera,Yes,,
Los Moonlights,Serás Mía = I'm Yours,Yes,,
Polo Y Los Apson,Ana,Yes,spotify:track:19VXfSRuVXgAsFR6jbSFBu,
Los Solitarios,Ya Se Va,Yes,spotify:track:4vE3x14WB5rudx6EpLz4e8,
Los Terricolas,Mala Suerte Tengo Yo,Yes,spotify:track:6YWUg5YfozTDZnauUXBj7P,
Lucho Gatica,Más Allá,Yes,,
Los Tecolines,Cerezo Rosa,Yes,spotify:track:37Z7PlwDB0OUv2VWHO3tPw,
Agustin Lara,Amor De Mis Amores,Yes,spotify:track:5LI6baS6dpvHBDlQUzn1S7,
Julio Jaramillo,Mi Locura,Yes,spotify:track:4FoJj2oNFCh6yZuu52Raox,
José José,Sabor A Mi,Yes,spotify:track:5l5XocIM9RwKPopg0Suajz,
Javier Solís,Espera,Yes,spotify:track:5eQVlgkbWPekVUMU9RGQWl,
Ritmo 7,Mi Adoracion,Yes,,
Bobby Pulido,Desvelado,Yes,spotify:track:2JJSGhPpATm8lXeYjD95fw,
Conjunto Miramar,Pregonando,Yes,spotify:track:59tKUQ0EbBQXk7BWEz0FMg,
Los Rivales,MUÑEKA ESQUIVA,Yes,spotify:track:1sFWQGsr29oxKRHoiXLSgU,
SONORA ALTEPEXANA,Copa Rota,Yes,spotify:track:57hEE0HRkiFvKkG4UCyf4S,
Julio Jaramillo,Pasion,Yes,spotify:track:5long9rvPWY9mIU6rxEJHI,
Hermanas Hernandez,Que Te Importa,Yes,spotify:track:24sbnwJX1fyTs2MOWFUNWI,
Los Tres Diamantes,"Mentira, Mentira",Yes,spotify:track:7fDRuBzi2oo3RrJm2qPJxE,
Lucho Gatica,Si me comprendieras,Yes,spotify:track:3YGMysUdeCYBgh8hE2ZlQC,
Julio Jaramillo,Deuda,Yes,spotify:track:1hRDKAYaZ8aU3r4bvmuHkf,
Beatriz Adriana,Adios y Bienvenida,Yes,spotify:track:2wAfySktAbT2ho6UTCyv1O,
Selena,Siempre Hace Frío,Yes,spotify:track:3KVzV6YRMIWkaH5QsMXwuV,
Hector Rivera And The Latin Renaissance,"I Want You, I Need You, I Love You ",Yes,,
Ralfi Pagan,Didn't Want To Have To Do It,Yes,spotify:track:6Me2jkxUdQPoLpfLnC6Esc,
Los Silvertones,Fin A Mi Soledad,Yes,spotify:track:4I9TRa04vjLtouid8p1nfG,
Harvey Averne,Accept Me,Yes,spotify:track:3cwUhRIs6GFgIh8uvjaslK,
Paul Ortiz Y La Orquesta Son,Tender Love,Yes,spotify:track:00vm63DV2hkGg2ysRy8TAS,
Ralfi Pagan,Just For A Little While,Yes,spotify:track:4pYiMox6eDMSSjyRKW2Hbn,
"Paul Ortiz y la Orq. Son, Papo Felix",There`s No Feeling,Yes,spotify:track:0DTgLZBadRI33K2E8wfzoS,
Ralfi Pagan,Don't Stop Now,Yes,spotify:track:1NMyfQOwCkrDThPLNVNazr,
Chuito & The Latin Uniques,Wish I Could,Yes,spotify:track:20i32tv9LE6MPxt4iKvWI8,
The Bennito Sextet Plus One,Love is to Say,Yes,spotify:track:05Bbj56jUARotJTxymvc6s,
"Little Francisco Greaves, The All Stars Combo",Saying Goodbye,Yes,,
"Joe, Los Silvertones",You Call Me By My Name,Yes,,
The New Generation Orch.,I'm No Fool,Yes,spotify:track:2RUvMwnq0i5bh580cn5Ehv,
Ralfi Pagan,I Could Never Hurt You Girl,Yes,spotify:track:7L2jvBIXAZz8XQFFwVHlTQ,
Mantrap,Suavecito,Yes,spotify:track:3kgSKeAboNeqPlYLsl4iFT,
Los Friends,Confessing A Feeling,Yes,spotify:track:0U5Q0teRPbzwGTxGspaQX5,
Los Rockin Devils,Angel Mio,Yes,spotify:track:5ls8D95Rv29bKZ5EZ9Umtf,
Chavela Vargas,No Volvere,Yes,spotify:track:5eFydAYCMGKQC1OYoEXbw3,
Chavela Vargas,Manzanita,Yes,spotify:track:6R3LTwcdlcBr1oWUzaOmGU,
Chabela Vargas,Verde Luna,Yes,,
Chavela Vargas,Quisiera Amarte Menos,Yes,spotify:track:2xvWzvCRGErlhwcPQmTYRF,
Chavela Vargas,Soledad,Yes,spotify:track:3FVZqGhQICN62wLrXBS5mh,
Chavela Vargas,La Churrasca,Yes,spotify:track:46D6t3r1tWLSNZ1VylAFWO,
Chavela Vargas,Un Mundo Raro,Yes,spotify:track:3e6ulOhUk8SMP6drNJxZt7,
Chabela Vargas,Mi Segundo Amor,Yes,spotify:track:4pzkwcegGvtURxnXfWsrQA,
Chavela Vargas,Obsesión,Yes,spotify:track:4RgBI0KQq2Waj7PpJBI1Bz,
Chavela Vargas,Desden,Yes,spotify:track:6YsbtQ7cHOtaUmrN8MCk3q,
Chavela Vargas,Alondra,Yes,spotify:track:6gT1konvv6Gqy7mhvB9WhS,
Chavela Vargas,Hace Un Año,Yes,spotify:track:5IjNAL0j5dS1UZYUXM0uJj,
Chabela Vargas,La Noche De Mi Mal,Yes,spotify:track:7iwz9E86ZsU7QzhRLsmw1i,
Chavela Vargas,Cartas Marcadas,Yes,spotify:track:5DBExVIP3eXFRBAvKTlGdR,
Chavela Vargas,Cruz De Olvido,Yes,spotify:track:5k5Q2mJsySsSKJE6AkNT3U,
"Chavela Vargas, Antonio Bribiesca",Adoro,Yes,spotify:track:2Hh3gk4edsyGeyLiTyC7CW,
"Chavela Vargas, Antonio Bribiesca",Que Te Vaya Bonito,Yes,spotify:track:3fAj5jFmlNKi6UztFnTJOl,
Chavela Vargas,Vámonos,Yes,spotify:track:0YD5FqJ8Cz9870arSTX1Be,
Chabela Vargas,No Te Importe Saber,Yes,,
Blue Öyster Cult,Don’t Fear The Reaper,Yes,spotify:track:5QTxFnGygVM4jFQiBovmRo,
Verdelle Smith,(Alone) In My Room,Yes,spotify:track:0oJo99vN0V5kFqxpLhiPXa,
"Lilliam Suarez, Ney Moreira Y Su Conjunto",Hipocresia,Yes,spotify:track:7uVtBVDv4uRnKSOS4b7DIp,
Los Diablos,No Tengo A Nadie,Yes,,
Henry Stephen,Ella Es ,Yes,spotify:track:36gYxporiV8DALTHrSPkoa,
? & The Mysterians,Shout (Part 1 & 2),Yes,spotify:track:2M08lKWZBfkqOJMIYDOGjT,
The Mamas & The Papas,Do You Wanna Dance,Yes,spotify:track:645pkWAIHbCECpVsaZAxKq,
Nina Simone,Wild Is The Wind,Yes,spotify:track:3muwYfpLZGYsvrrssEzrxF,
Gal Costa,Azul,Yes,spotify:track:6VeAUISn8bNaW4OUa2oWi2,
Tarika Blue,Dreamflower,Yes,spotify:track:4iyH37AHAkYK1MVhveeqcm,
Nohelani Cypriano,Lihue,Yes,spotify:track:4UeSleTsjljEIdEGRdVggm,
Phyllis Dillon,A Thing Of The Past,Yes,spotify:track:7bKAmp1UMYXjiFt2Dtivcj,
Raskahuele,Mundo Ilogico,Yes,spotify:track:01GxBssOuD8YKLcUqA88oG,
Los Bukis,Presiento Que Voy A Llorar,Yes,spotify:track:0gYnWBpArbOOokGLDDhzyG,
Alma,Wat You Won't Do For Love,Yes,,
Juan Gabriel,Hasta Que Te Conoci ,Yes,spotify:track:7nknACKxjFp1vVlELzdHp3,
Velly Joonas,"Stopp, Seisku Aeg!",Yes,spotify:track:6QdwEvSIjs1EeORixelLNx,
Lucho Gatica,Un Poco Más,Yes,spotify:track:2CJ5neSXyCusqEV3AitjHd,
"Vicentico Valdés, La Sonora Matancera",Una Aventura,Yes,spotify:track:3ysRxZuZFo4Mx27Misoyw2,
Unknown Artist,Cuando Calienta El Sol,Yes,spotify:track:717ibsFroIAX3Rsk77TUNJ,
Los Apson,Fue En Un Cafe,Yes,spotify:track:0FWq5DHMbw5XcohCJ956BX,
Elbert Moguel Y Los Strwck,Dilo Tu,Yes,,
La Rondalla De Saltillo,Como Imaginar,Yes,,
Christian Nodal,Adiós Amor,Yes,spotify:track:63bmZnBN1CiJ9sA4qTEe8y,
Chavela Vargas,No Soy De Aqui Ni Soy De Alla,Yes,spotify:track:3xvOulkqUlx3EaC0BtIHr3,
Pedro Infante,Historia De Un Amor,Yes,spotify:track:1pQlzgLAGUTdX4X9lzkWgX,
Amparo Montes,Inolvidable,Yes,spotify:track:0GIRG7yUB1bUFtvlR8HDOs,
Angel Canales,Nostalgia,Yes,spotify:track:6plMZcpOsgmdkD1YytjxP7,
Unknown Artist,Panama Rare Soul,Yes,,
Daniel Santos,Perdón ,Yes,spotify:track:1j2N70pTgxhmEgBgB0Y4Ss,
Jeanette,El Muchacho de Los Ojos Tristes,Yes,spotify:track:41JBXtssxYuLMyiBwwlnY6,
ABBA,Estoy Soñando,Yes,spotify:track:79IKFg0fiOedVCrTrAESMy,
Chavela Vargas,Flor De Azalea,Yes,spotify:track:2ptdVBdNl5xAyRF74GjFXG,
Lucho Gatica,Asi Es El Amor,Yes,,
Lydia Mendoza,Sola ,Yes,spotify:track:7AChmjtULHv8K3jC2b5Z7n,
Trío Los Jaibos,Perdámonos,Yes,spotify:track:0tgGzxMCkWmWb5Xkf5oVgb,
Trío Los Jaibos,Carta Fatal,Yes,spotify:track:6IjowdWiTerW6WzLxSUs14,
Armando Manzanero,Adoro,Yes,spotify:track:00qP28OLPa3PQ7EmWBsaMK,
Los Tecolines,Flores Negras,Yes,spotify:track:1gOmT4swkJ9GbS5z4QOHbD,
Los Dandys,Dime Por Que,Yes,spotify:track:4X2HZb72wvo7yfnt6LjvOU,
Julio Jaramillo,Amor del alma,Yes,spotify:track:76v2QzgZ2aZIUfr9Amn2TQ,
Los Tres Diamantes,Miénteme,Yes,spotify:track:6X1zpiyZyGdiezb3QKEfb7,
Trío Los Jaibos,Loca Pasion,Yes,spotify:track:1GkYqxZ4Igatjve3c69h2E,
Jazzy Romero,Inolvidable,Yes,,
Jazzy Romero,Sabor A Mí,Yes,,
Jazzy Romero,Nuestro Juramento,Yes,,
Jazzy Romero,Último Amor,Yes,,
Los Graduados,Sueño Contigo,Yes,spotify:track:5I3aXsqJlvtMa2vjW7KoH9,
Joe Rodríguez Y Su Grupo Latino,Cumbia De Los Pobres / Nuestra Pobreza,Yes,spotify:track:4IZX9MfsGtRDLtRoIedm8Z,
Tulio Enrique Leon,Cumbia Del Monte,Yes,,
Chico Cervantes,Cumbia De La Paz,Yes,spotify:track:1VWwVATOKCOjIKzoXPfJZR,
La Sonora Vallenata,La Velludita,Yes,spotify:track:2zPwwv0B5DCxOrXaF6whE7,
Eddie Palmieri,Solo Pensar En Ti,Yes,spotify:track:6M2s6VXnaqwMW4CWu1dza9,
Rolando La Serie,Sabor A Mí,Yes,spotify:track:2M5Ib9nhTE10YkVqw6ONoi,
Virginia López,"Sí, Sí",Yes,,
Pete “El Conde” Rodriguez,Convergencia,Yes,spotify:track:20XuaMF3d385Xpxw8J5DHY,
Alci Acosta,Porque Yo Quiero,Yes,spotify:track:2UdPZN5fy98fgoyXwgh0MA,
"Beny More, Perez Prado, Mariano Merceron, Rafael De Paz",Mata Siguaraya,Yes,spotify:track:2uJfEwxKZBW1DOcgNZUSyu,
Julio Jaramillo,Rondando Tu Esquina,Yes,spotify:track:4vhU2Qz2DLYmOMCd5UqKph,
Pedro Infante,La Negra Noche,Yes,spotify:track:5VEasfwbigLtA0n0BcHBIH,
Los Tres Diamantes,"Mentira, Mentira",Yes,spotify:track:7fDRuBzi2oo3RrJm2qPJxE,
Ric Manrique Jr.,Inday Ng Buhay Ko,Yes,spotify:track:2hKr2qlvRnfluunqY6KIDJ,
Sylvia La Torre,Sampaguita,Yes,spotify:track:76kafrh9o1RePuvLM0S8Ai,
Cenon Lagman,Bakit Ako Umiibig Sa Iyo,Yes,spotify:track:0S8cw9ZYWyOkBVCIQ8CYBp,
Bluejeans,Magbalik Ka Sa Akin,Yes,,
Cenon Lagman,Magbalik Ka Sa Akin,Yes,,
Ric Manrique Jr.,Ang Tangi Kong Pag Ibig,Yes,,
Chivirico,Asi,Yes,spotify:track:3BZry0gSykaR9UwsipUAUX,
Los Tecolines,Cancion Del Alma,Yes,spotify:track:7rVOU36Rgup3pFGNA4pLOy,
Javier Solís,Desesperadamente,Yes,,
Joe Bataan,Mi Nube,Yes,spotify:track:5RMtNcaEG538ZJIBuU8iJ2,
Los Zafiros,Mi Oración,Yes,spotify:track:3WDNd3VLLxqrrZXYcSdnI6,
Los Mozambiques,No Llores Mas,Yes,spotify:track:5GxECzTbhiWwaM6GBIS7m0,
Los Moonlights,Vuelve A Mi,Yes,,
Toña La Negra,Vereda Tropical,Yes,spotify:track:3ZatqmgBGLSEsNc6pj2x2b,
Lucho Gatica,Rosa,Yes,spotify:track:2Gt8e74XFX9MYlkdbd00BH,
Los Bravos del Norte de Ramón Ayala,Mi Tesoro,Yes,,
Jorge Luis Cabrera,Musica Romantica,Yes,spotify:track:0I9zvlnFCqcBkZj7oQbKkd,
"Arcadio Molinar, The Strangers",Confesion,Yes,spotify:track:1zHTEisjfrhyUI3ATfQUic,
Los Zafiros,Herido De Sombras,Yes,spotify:track:18nUYbZJPZtZjAdc3w3V9j,
"Celia Cruz, La Sonora Matancera",Luna Sobre Matanzas,Yes,spotify:track:5ECkoFUHOlBBMkUvchB69h,
Ralfi Pagan,No Soy De Ti,Yes,spotify:track:7hrMAL2V6bsAJ7Lg5uIIQq,
"Toña La Negra, Alvarito",Desolacion,Yes,,
Javier Solis,Pa'Todo El Ano,Yes,,
Lucha Villa,Con Mis Propias Manos,Yes,,
Señor Daniel Murrieta Huerta,Lamento De Un Bohemio,Yes,,
Celia Cruz,Aunque Me Cueste La Vida,Yes,spotify:track:2gkfXIFTGr48G6TWd6z13r,
Los Tres Reyes,Triangulo,Yes,spotify:track:1Xe27WexoVt7mAg3HNsZfh,
Los Tres Diamantes,Usted,Yes,spotify:track:20NBwMxhtHrNgnWFIlNeP4,
Joe Loco,Jive Mambo,Yes,spotify:track:2MXDAMqreT3P6nMrS7tTDO,
José José,Una Mañana,Yes,spotify:track:2sTm9k8tG0lJc6nDxxy6Un,
Los Dinámicos Exciters,Morning,Yes,,
Freddy Y Sus Afro Latinos,Maltrato,Yes,spotify:track:5nVgbIEKFsUgCKgxXRljoS,
"Cheo Garcia, Felipe Pirela, Orquesta Billo's Caracas Boys",Por La Vuelta,Yes,spotify:track:6F62QUmtMljFIZsr7QTxgs,
Los Moonlights,Te Quiero A Ti,Yes,,
Roberto Y Su Zafra,El Infierno,Yes,spotify:track:5ExSTAPLMzA4F22oOXAqRT,
Los Dinámicos Exciters,Algo Muy Profundo,Yes,,
"Carmela Y Rafael, La Rondalla Mexicana Del Chato Franco",Siempreviva,Yes,spotify:track:1Mcsy7qnG7gOzqAH7vpbAF,
Los Tres Ases,Delirio,Yes,spotify:track:39JkeObDtPK61eQgtqjhK9,
Los Dandys,Ojos Cafe,Yes,spotify:track:2dKaP8kufyNYVdrBTJPjCu,
Vicente Fernández,De Que Manera Te Olvido,Yes,spotify:track:39NqDHsD0XjrZgnw1a0T2e,
Alvaro Carrillo,Cancionero,Yes,spotify:track:1CFeovJFkWYcc1PK6zbpvZ,
Los Moonlights,Yo Te Necesito,Yes,,
Los Mozambiques,Ilsa,Yes,spotify:track:4FnPWA268R8OPOB03jDMDs,
"Little Francisco Greaves, The All Stars Combo",Necia De Mi Corazon,Yes,spotify:track:4TffaIKK5zEAr917cRLKtv,
"Arcadio Molinar, The Strangers",Cariño,Yes,spotify:track:64gtSAkPP3sJuDUZCygqEd,
Javier Solís,A La Orilla Del Mar,Yes,spotify:track:34CXFbx5JDv72RSYtxI0br,
Antonio Aguilar,Pa' Que Me Sirve La Vida,Yes,spotify:track:2uwS6IhnTLMkzkSYYM1TQB,
PELICULA ENAMORADA,MALAGUEÑA SALEROSA,Yes,,
Javier Solís,Besame Y Olvidame ,Yes,spotify:track:4RJCu6PR0Iua2oG76vAWzM,
Lucha Villa,Amaneci En Tus Brazos,Yes,spotify:track:6Yzyvz6Pujj7a3FgdNlSuD,
Lucho Gatica,La Barca,Yes,spotify:track:0MxTRfJhr4GUtxuWCHCrje,
Armando Manzanero,Cuando Estoy Contigo,Yes,spotify:track:7vo04uM05wywkRXUZRMEua,
David Lama,Candilejas,Yes,spotify:track:3D5uc1N9z8CliTMOSyDkip,
Los Zafiros Cubanos,He Venido,Yes,spotify:track:7a0jkfRxobS5fC6siXK7YZ,
Dúo Los Diablos,Loco Amor,Yes,spotify:track:43QPUniIX9bpQ8vIUEWwO7,
LOS EXCITERS,NO PUEDO SOUL,Yes,,
Los Moonlights,La Capilla De Suenos,Yes,spotify:track:2DDdE71RjaNuhqoLoUzJIK,
Ralfi Pagan,El Hijo De Mama,Yes,spotify:track:5eoasiBMyYUufUlkhRtzEq,
Los Hermanos Rigual,Cuando Calienta El Sol,Yes,spotify:track:5mmg6KQSzAzilyrdlwHl66,
Javier Solís,Mar,Yes,spotify:track:0OTwfOWS1FxsaGEdHEca3X,
Trio Los Panchos,Miseria,Yes,spotify:track:2L8vCihduKhCAvsbg0bIfR,
LUCHA VILLA,CON MIS PROPIAS MANOS,Yes,,
Lucho Gatica,La Gloria Eres Tu,Yes,spotify:track:0zruhY8mMf5ctlMV5qqH3v,
COMBO IMPACTIO,DOS NOCHES,Yes,,
Los Angeles Negros,Amor Mio,Yes,spotify:track:7tWqPtp8i73GLAXPw1URfe,
JOEY PASTRANA,NOCHE DE RONDA,Yes,,
LOS EXCITERS,NO PUEDO SOUL,Yes,,
RAFAEL CORTIJO Y ISMAEL RIVERA,UN MINUTO DE SILENCIO,Yes,,
Celia Cruz Con La Sonora Matancera,SUEÑOS DE LUNA,Yes,spotify:track:4SF79qVSDU2t1WHE9i62Zh,
Joe Bataan,Mujer,Yes,spotify:track:2b4zEjvyEm1kfAQAC61zy4,
Los Beachers,Ese Mar Es Mio,Yes,,
JANET,CORAZON DE POETA,Yes,spotify:track:1DJqFTzvemvH7DA6xRhdRJ,
Jorge Valente,Sabor A Nada,Yes,spotify:track:7awYcj2tujGufZngy3egWC,
BIENVENIDO GRANDA,CALLA,Yes,spotify:track:0rhiGgUWWmpEIpdGS0nMMg,
Los Freddy's,Sin Tu Amor,Yes,spotify:track:0cyg4xBp44ViNWkJxpB3cL,
Los Pasteles Verdes,Recuerdos De Una Noche,Yes,spotify:track:1HvnEWOy2ykY8sJa2K6y7s,
LOS RELAMPAGOS DEL NORTE,TESORO,Yes,spotify:track:57rH2ju0NCA5K1m4GxmIfU,
ENRIQUE GUZMAN,TU CABEZA EN MIS HOMBROS,Yes,spotify:track:2AtlLNH6BCDhA5DX8FSpVL,
Los Terricolas,El Plebeyo,Yes,spotify:track:4kX3LXU59JH3utlMa9QTBV,
Los Zafiros,Mis Sentimientos,Yes,spotify:track:1OVwlrzSqY8GmyWaJBvO4Q,
Joe Cuba Sextet,Mujer Divina,Yes,spotify:track:7HbmkNTRsA8WI4aHc6yPQY,
LOS SILVERSTON,FIN A MI SOLEDAD,Yes,,
ALEJANDRO FERNANDEZ,MORENITA MIA,Yes,spotify:track:1k4BExsKYZ3hTncMQ2yO1A,
Los Tres Diamantes,Usted,Yes,spotify:track:20NBwMxhtHrNgnWFIlNeP4,
Los Tecolines,Cien Años,Yes,spotify:track:79FlMEruNNXPlE5hdYfbl6,
Los Angeles Negros,Ayer Preguntaron Por Ti,Yes,spotify:track:4FYaRmEOUncXg0GJ2dYK3n,
Lucho Gatica,Quisiera Ser,Yes,spotify:track:0n52iSwY533BMcNtwQnkMz,
Orquesta Aragon,Alla Va Eso,Yes,spotify:track:405bwi2WeZOPkU5cm3d1Yk,
Joe Valle,Felicidades,Yes,spotify:track:5DQX0hbFp8On22XXjd4bof,
Las Colombianitas,Cuerpo Sin Alma,Yes,spotify:track:3iwHy81Xa4RYmRvBDRM4tB,
ELVIS MARTINEZ,ME SEGUIRES BUSCANDO,Yes,spotify:track:2Q7YFs7heOui4Lp43XCqBf,
Leonardo Paniagua,Cuando Tu No Estas,Yes,spotify:track:0a5eTLIcUadSLDFudMg14A,
SONORA MARAICABO,NAYLA,Yes,spotify:track:7o1GLuVk1AEYyd10zoD6bg,
LOS DIAMANTES,MENTIRA MENTIRA,Yes,spotify:track:6OEOjftjD2c40RBx9GAgXx,
Pedro Infante,El Muñeco de Cuerda,Yes,spotify:track:06WauNYAdivipE19x1DRJg,
Los Tecolines,Cerezo Rosa,Yes,spotify:track:37Z7PlwDB0OUv2VWHO3tPw,
Chelo Silva,Imploracion,Yes,spotify:track:50mZhwJqMEQV4mQPdp320Z,
MARIA LUISA LANDIN,AMOR PERDIDO,Yes,spotify:track:6kJrQyiydPbEiAgfU5Phrp,
ALBERTO VARGAS,CUANDO CALIENTA EL SOL,Yes,,
Pedro Infante,Las Tres Cosas,Yes,spotify:track:25H6Wi2xwsE3cr8Bn4ak6G,
Los Yaki,La Gloria Eres Tú,Yes,,
Hermanos Rigual,Cuando Calienta El Sol,Yes,spotify:track:149cO5qhp9Gbu9guwwInLR,
Dueto Dominante,Cariño,Yes,spotify:track:2ioXn9XbN0ZSqQ9g1Ogxx1,
Javier Solís,Pa' Todo El Año,Yes,spotify:track:168JAe2Qq8EaWsJgvpDxun,
Linda Ronstadt,Por Un Amor,Yes,spotify:track:0Roy7wwiH17bJT5CsZTMtP,
"Toña La Negra, Alvarito",Desolacion,Yes,,
Bienvenido Granda,Egoismo,Yes,spotify:track:4HSJ26hMQmbWuAA7dhzphB,
Alberto Vasquez,Historia De Mi Amor,Yes,spotify:track:1X2CMsrw2nhgbtkd7f7bhE,
"Bienvenido Granda, La Sonora Matancera",Oyeme Mamá,Yes,spotify:track:40f4wn7UzLQkURrjydcV0Q,
Welfo,Cantinero De Cuba,Yes,spotify:track:00KJNLdrYpLcYJXm1OATA0,
Los Angeles Negros,Popurri De Boleros,Yes,,
Lola Beltran,A Los Cuatro Vientos,Yes,spotify:track:2i4B46JiV5SrDkZXBxQUhQ,
Cuco Sanchez,Que Manera De Perder,Yes,spotify:track:0e31ZSunxuKuvmyQbUSA0O,
Lucho Gatica,No Me Platiques,Yes,spotify:track:3YV8ALapmCMTkzVe2CuOTE,
Antonio Machin,Dos Gardenias,Yes,spotify:track:3vANozlTkBMWPPcP9AO4yY,
Agustin Lara,Señora Tentacion,Yes,,
Los Panchos,La Barca,Yes,spotify:track:5FI0gX8Dgi7UMJ1AIziamP,
Lola Beltrán,Echame A Mi La Culpa,Yes,spotify:track:4k5565RWIusTyFagI7nWjU,
Los Angeles Negros,Popurri De Boleros,Yes,,
Cuco Sanchez,Nuestro Gran Amor,Yes,spotify:track:3agHxWiFTSPZzTgW4mgGwL,
Felipe Pirela,Voy,Yes,spotify:track:51ON0a3mnGvPAzLcoQUuhC,
Guller,Corazonito,Yes,spotify:track:4O7oTlSS1fOAmhdXIhRlIU,
